2025-06-17 13:32:15,819 - sparsemodesnet.advecting_pulse - INFO - Starting advecting_pulse experiment
2025-06-17 13:32:15,819 - sparsemodesnet.advecting_pulse - INFO - Log file: /Users/tkoike3/Dev/Research/sparsemodesnet/experiments/logs/advecting_pulse_20250617_133215.log
2025-06-17 13:32:15,820 - sparsemodesnet.advecting_pulse - INFO - Experiment: Advecting Pulse
2025-06-17 13:32:15,820 - sparsemodesnet.advecting_pulse - INFO - Data shape: (1024, 1000)
2025-06-17 13:32:15,820 - sparsemodesnet.advecting_pulse - INFO - POD dimension: 100
2025-06-17 13:32:15,821 - sparsemodesnet.advecting_pulse - INFO - Hidden units: [100, 2000, 100]
2025-06-17 13:32:15,821 - sparsemodesnet.advecting_pulse - INFO - Regularization method: dense2sparse
2025-06-17 13:32:15,821 - sparsemodesnet.advecting_pulse - INFO - Device: mps
2025-06-17 13:32:15,822 - sparsemodesnet.advecting_pulse - INFO - Training parameters: M=2.0, lr=0.001, batch_size=128
2025-06-17 13:32:15,822 - sparsemodesnet.advecting_pulse - INFO - Optimizer: Adam, knee_method: dfdt
2025-06-17 13:32:15,822 - sparsemodesnet.advecting_pulse - INFO - NN type: PiNetCCP with polynomial order of 2, and 1 number of polynomial blocks
2025-06-17 13:32:15,822 - sparsemodesnet.advecting_pulse - INFO - ==================================================

=== SparseModesNet (λ-path=dense2sparse) on Advecting Pulse: d=1024, n=1000, s=100 ===

=== Dense-To-Sparse (default) λ-Path ===

-- Path iteration 1, λ = 1.000e-03   (r(λ) prev = 100)
  λ=1.000e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=3.810234e+00 | ‖ω‖₁=9.928520e+01
  λ=1.541e-02 | Epoch  60 | lr=1.2500e-04 | Recon MSE=2.143379e+00 | ‖ω‖₁=1.808807e+00
  λ=1.541e-02 | Epoch  70 | lr=1.2500e-04 | Recon MSE=2.065740e+00 | ‖ω‖₁=1.510922e+00
  λ=1.541e-02 | Epoch  80 | lr=6.2500e-05 | Recon MSE=1.966133e+00 | ‖ω‖₁=1.248709e+00
  λ=1.541e-02 | Epoch  90 | lr=6.2500e-05 | Recon MSE=2.000949e+00 | ‖ω‖₁=1.069758e+00
  λ=1.541e-02 | Epoch 100 | lr=3.1250e-05 | Recon MSE=1.982697e+00 | ‖ω‖₁=1.010744e+00
  → at λ=1.541e-02:  r(λ)=33,  rel_err=2.651135e-01

-- Path iteration 17, λ = 1.849e-02   (r(λ) prev = 33)
  λ=1.849e-02 | Epoch   1 | lr=1.0000e-03 | Recon MSE=3.887541e+00 | ‖ω‖₁=9.161769e+01
  λ=1.849e-02 | Epoch  10 | lr=1.0000e-03 | Recon MSE=1.978785e+01 | ‖ω‖₁=3.902075e+00
  λ=1.849e-02 | Epoch  20 | lr=5.0000e-04 | Recon MSE=6.440204e+00 | ‖ω‖₁=3.102908e+00
  λ=1.849e-02 | Epoch  30 | lr=5.0000e-04 | Recon MSE=5.061549e+00 | ‖ω‖₁=2.492916e+00
  λ=1.849e-02 | Epoch  40 | lr=2.5000e-04 | Recon MSE=3.939631e+00 | ‖ω‖₁=2.064541e+00
  λ=1.849e-02 | Epoch  50 | lr=2.5000e-04 | Recon MSE=3.512158e+00 | ‖ω‖₁=1.669138e+00
  λ=1.849e-02 | Epoch  60 | lr=1.2500e-04 | Recon MSE=3.241186e+00 | ‖ω‖₁=1.325447e+00
  λ=1.849e-02 | Epoch  70 | lr=1.2500e-04 | Recon MSE=3.169138e+00 | ‖ω‖₁=1.022393e+00
  λ=1.849e-02 | Epoch  80 | lr=6.2500e-05 | Recon MSE=3.053441e+00 | ‖ω‖₁=8.999940e-01
  λ=1.849e-02 | Epoch  90 | lr=6.2500e-05 | Recon MSE=3.135166e+00 | ‖ω‖₁=8.424938e-01
  λ=1.849e-02 | Epoch 100 | lr=3.1250e-05 | Recon MSE=3.136490e+00 | ‖ω‖₁=8.012728e-01
  → at λ=1.849e-02:  r(λ)=28,  rel_err=3.335700e-01

-- Path iteration 18, λ = 2.219e-02   (r(λ) prev = 28)
  λ=2.219e-02 | Epoch   1 | lr=1.0000e-03 | Recon MSE=3.693720e+00 | ‖ω‖₁=8.993832e+01
  λ=2.219e-02 | Epoch  10 | lr=1.0000e-03 | Recon MSE=2.262686e+01 | ‖ω‖₁=3.547555e+00
  λ=2.219e-02 | Epoch  20 | lr=5.0000e-04 | Recon MSE=8.016744e+00 | ‖ω‖₁=2.759575e+00
  λ=2.219e-02 | Epoch  30 | lr=5.0000e-04 | Recon MSE=6.219481e+00 | ‖ω‖₁=2.132761e+00
  λ=2.219e-02 | Epoch  40 | lr=2.5000e-04 | Recon MSE=4.953715e+00 | ‖ω‖₁=1.666767e+00
  λ=2.219e-02 | Epoch  50 | lr=2.5000e-04 | Recon MSE=4.547734e+00 | ‖ω‖₁=1.227919e+00
  λ=2.219e-02 | Epoch  60 | lr=1.2500e-04 | Recon MSE=4.332901e+00 | ‖ω‖₁=8.920012e-01
  λ=2.219e-02 | Epoch  70 | lr=1.2500e-04 | Recon MSE=4.332259e+00 | ‖ω‖₁=7.751074e-01
  λ=2.219e-02 | Epoch  80 | lr=6.2500e-05 | Recon MSE=4.287911e+00 | ‖ω‖₁=7.274207e-01
  λ=2.219e-02 | Epoch  90 | lr=6.2500e-05 | Recon MSE=4.460228e+00 | ‖ω‖₁=6.699712e-01
  λ=2.219e-02 | Epoch 100 | lr=3.1250e-05 | Recon MSE=4.514626e+00 | ‖ω‖₁=6.287157e-01
  → at λ=2.219e-02:  r(λ)=24,  rel_err=4.003398e-01

-- Path iteration 19, λ = 2.662e-02   (r(λ) prev = 24)
  λ=2.662e-02 | Epoch   1 | lr=1.0000e-03 | Recon MSE=3.472152e+00 | ‖ω‖₁=8.799552e+01
  λ=2.662e-02 | Epoch  10 | lr=1.0000e-03 | Recon MSE=2.359288e+01 | ‖ω‖₁=3.255877e+00
  λ=2.662e-02 | Epoch  20 | lr=5.0000e-04 | Recon MSE=9.713123e+00 | ‖ω‖₁=2.438427e+00
  λ=2.662e-02 | Epoch  30 | lr=5.0000e-04 | Recon MSE=7.257084e+00 | ‖ω‖₁=1.772436e+00
  λ=2.662e-02 | Epoch  40 | lr=2.5000e-04 | Recon MSE=5.895704e+00 | ‖ω‖₁=1.262493e+00
  λ=2.662e-02 | Epoch  50 | lr=2.5000e-04 | Recon MSE=5.546382e+00 | ‖ω‖₁=8.165482e-01
  λ=2.662e-02 | Epoch  60 | lr=1.2500e-04 | Recon MSE=5.043956e+00 | ‖ω‖₁=7.191685e-01
  λ=2.662e-02 | Epoch  70 | lr=1.2500e-04 | Recon MSE=5.033181e+00 | ‖ω‖₁=6.610701e-01
  λ=2.662e-02 | Epoch  80 | lr=6.2500e-05 | Recon MSE=5.005974e+00 | ‖ω‖₁=6.190170e-01
  λ=2.662e-02 | Epoch  90 | lr=6.2500e-05 | Recon MSE=5.284591e+00 | ‖ω‖₁=5.626590e-01
  λ=2.662e-02 | Epoch 100 | lr=3.1250e-05 | Recon MSE=5.417713e+00 | ‖ω‖₁=5.220015e-01
  → at λ=2.662e-02:  r(λ)=23,  rel_err=4.387619e-01

-- Path iteration 20, λ = 3.195e-02   (r(λ) prev = 23)
  λ=3.195e-02 | Epoch   1 | lr=1.0000e-03 | Recon MSE=3.582172e+00 | ‖ω‖₁=8.566706e+01
  λ=3.195e-02 | Epoch  10 | lr=1.0000e-03 | Recon MSE=2.515654e+01 | ‖ω‖₁=2.931098e+00
  λ=3.195e-02 | Epoch  20 | lr=5.0000e-04 | Recon MSE=1.098059e+01 | ‖ω‖₁=2.095528e+00
  λ=3.195e-02 | Epoch  30 | lr=5.0000e-04 | Recon MSE=8.663598e+00 | ‖ω‖₁=1.346533e+00
  λ=3.195e-02 | Epoch  40 | lr=2.5000e-04 | Recon MSE=7.726194e+00 | ‖ω‖₁=7.840049e-01
  λ=3.195e-02 | Epoch  50 | lr=2.5000e-04 | Recon MSE=7.312740e+00 | ‖ω‖₁=6.001102e-01
  λ=3.195e-02 | Epoch  60 | lr=1.2500e-04 | Recon MSE=6.945398e+00 | ‖ω‖₁=5.573502e-01
  λ=3.195e-02 | Epoch  70 | lr=1.2500e-04 | Recon MSE=6.955396e+00 | ‖ω‖₁=5.087968e-01
  λ=3.195e-02 | Epoch  80 | lr=6.2500e-05 | Recon MSE=6.939226e+00 | ‖ω‖₁=4.708569e-01
  λ=3.195e-02 | Epoch  90 | lr=6.2500e-05 | Recon MSE=7.512144e+00 | ‖ω‖₁=4.135682e-01
  λ=3.195e-02 | Epoch 100 | lr=3.1250e-05 | Recon MSE=7.956985e+00 | ‖ω‖₁=3.715506e-01
  → at λ=3.195e-02:  r(λ)=20,  rel_err=5.323677e-01

-- Path iteration 21, λ = 3.834e-02   (r(λ) prev = 20)
  λ=3.834e-02 | Epoch   1 | lr=1.0000e-03 | Recon MSE=3.667862e+00 | ‖ω‖₁=8.284639e+01
  λ=3.834e-02 | Epoch  10 | lr=1.0000e-03 | Recon MSE=2.585398e+01 | ‖ω‖₁=2.634934e+00
  λ=3.834e-02 | Epoch  20 | lr=5.0000e-04 | Recon MSE=1.359172e+01 | ‖ω‖₁=1.752002e+00
  λ=3.834e-02 | Epoch  30 | lr=5.0000e-04 | Recon MSE=9.552455e+00 | ‖ω‖₁=9.752465e-01
  λ=3.834e-02 | Epoch  40 | lr=2.5000e-04 | Recon MSE=8.033167e+00 | ‖ω‖₁=5.667892e-01
  λ=3.834e-02 | Epoch  50 | lr=2.5000e-04 | Recon MSE=7.620212e+00 | ‖ω‖₁=5.051815e-01
  λ=3.834e-02 | Epoch  60 | lr=1.2500e-04 | Recon MSE=7.517003e+00 | ‖ω‖₁=4.591370e-01
  λ=3.834e-02 | Epoch  70 | lr=1.2500e-04 | Recon MSE=7.649822e+00 | ‖ω‖₁=4.125764e-01
  λ=3.834e-02 | Epoch  80 | lr=6.2500e-05 | Recon MSE=7.669176e+00 | ‖ω‖₁=3.783941e-01
  λ=3.834e-02 | Epoch  90 | lr=6.2500e-05 | Recon MSE=8.935685e+00 | ‖ω‖₁=3.185654e-01
  λ=3.834e-02 | Epoch 100 | lr=3.1250e-05 | Recon MSE=1.049115e+01 | ‖ω‖₁=2.678383e-01
  → at λ=3.834e-02:  r(λ)=19,  rel_err=6.135198e-01

-- Path iteration 22, λ = 4.601e-02   (r(λ) prev = 19)
  λ=4.601e-02 | Epoch   1 | lr=1.0000e-03 | Recon MSE=3.930763e+00 | ‖ω‖₁=7.947813e+01
  λ=4.601e-02 | Epoch  10 | lr=1.0000e-03 | Recon MSE=2.644276e+01 | ‖ω‖₁=2.334807e+00
  λ=4.601e-02 | Epoch  20 | lr=5.0000e-04 | Recon MSE=1.894661e+01 | ‖ω‖₁=1.271458e+00
  λ=4.601e-02 | Epoch  30 | lr=5.0000e-04 | Recon MSE=1.442503e+01 | ‖ω‖₁=4.728982e-01
  λ=4.601e-02 | Epoch  40 | lr=2.5000e-04 | Recon MSE=1.248657e+01 | ‖ω‖₁=3.877760e-01
  λ=4.601e-02 | Epoch  50 | lr=2.5000e-04 | Recon MSE=1.146395e+01 | ‖ω‖₁=3.512532e-01
  λ=4.601e-02 | Epoch  60 | lr=1.2500e-04 | Recon MSE=1.101459e+01 | ‖ω‖₁=3.187776e-01
  λ=4.601e-02 | Epoch  70 | lr=1.2500e-04 | Recon MSE=1.123760e+01 | ‖ω‖₁=2.774615e-01
  λ=4.601e-02 | Epoch  80 | lr=6.2500e-05 | Recon MSE=1.131313e+01 | ‖ω‖₁=2.479847e-01
  λ=4.601e-02 | Epoch  90 | lr=6.2500e-05 | Recon MSE=1.389746e+01 | ‖ω‖₁=1.878836e-01
  λ=4.601e-02 | Epoch 100 | lr=3.1250e-05 | Recon MSE=1.795040e+01 | ‖ω‖₁=1.299528e-01
  → at λ=4.601e-02:  r(λ)=15,  rel_err=8.047403e-01

-- Path iteration 23, λ = 5.521e-02   (r(λ) prev = 15)
  λ=5.521e-02 | Epoch   1 | lr=1.0000e-03 | Recon MSE=4.225768e+00 | ‖ω‖₁=7.542797e+01
  λ=5.521e-02 | Epoch  10 | lr=1.0000e-03 | Recon MSE=2.677348e+01 | ‖ω‖₁=2.026210e+00
  λ=5.521e-02 | Epoch  20 | lr=5.0000e-04 | Recon MSE=2.367648e+01 | ‖ω‖₁=7.559116e-01
  λ=5.521e-02 | Epoch  30 | lr=5.0000e-04 | Recon MSE=2.000558e+01 | ‖ω‖₁=2.510288e-01
  λ=5.521e-02 | Epoch  40 | lr=2.5000e-04 | Recon MSE=1.790422e+01 | ‖ω‖₁=2.407738e-01
  λ=5.521e-02 | Epoch  50 | lr=2.5000e-04 | Recon MSE=1.696600e+01 | ‖ω‖₁=2.156726e-01
  λ=5.521e-02 | Epoch  60 | lr=1.2500e-04 | Recon MSE=1.598844e+01 | ‖ω‖₁=2.006028e-01
  λ=5.521e-02 | Epoch  70 | lr=1.2500e-04 | Recon MSE=1.631238e+01 | ‖ω‖₁=1.653442e-01
  λ=5.521e-02 | Epoch  80 | lr=6.2500e-05 | Recon MSE=1.652418e+01 | ‖ω‖₁=1.406172e-01
  λ=5.521e-02 | Epoch  90 | lr=6.2500e-05 | Recon MSE=2.085188e+01 | ‖ω‖₁=7.922589e-02
  λ=5.521e-02 | Epoch 100 | lr=3.1250e-05 | Recon MSE=2.629543e+01 | ‖ω‖₁=1.789953e-02
  → at λ=5.521e-02:  r(λ)=7,  rel_err=9.697109e-01

-- Path iteration 24, λ = 6.625e-02   (r(λ) prev = 7)
  λ=6.625e-02 | Epoch   1 | lr=1.0000e-03 | Recon MSE=4.402824e+00 | ‖ω‖₁=7.054555e+01
  λ=6.625e-02 | Epoch  10 | lr=1.0000e-03 | Recon MSE=2.701465e+01 | ‖ω‖₁=1.679486e+00
  λ=6.625e-02 | Epoch  20 | lr=5.0000e-04 | Recon MSE=2.525610e+01 | ‖ω‖₁=2.539581e-01
  λ=6.625e-02 | Epoch  30 | lr=5.0000e-04 | Recon MSE=2.302017e+01 | ‖ω‖₁=1.012067e-01
  λ=6.625e-02 | Epoch  40 | lr=2.5000e-04 | Recon MSE=2.286960e+01 | ‖ω‖₁=8.839637e-02
  λ=6.625e-02 | Epoch  50 | lr=2.5000e-04 | Recon MSE=2.213817e+01 | ‖ω‖₁=8.227200e-02
  λ=6.625e-02 | Epoch  60 | lr=1.2500e-04 | Recon MSE=2.174935e+01 | ‖ω‖₁=7.276671e-02
  λ=6.625e-02 | Epoch  70 | lr=1.2500e-04 | Recon MSE=2.209129e+01 | ‖ω‖₁=5.589996e-02
  λ=6.625e-02 | Epoch  80 | lr=6.2500e-05 | Recon MSE=2.249302e+01 | ‖ω‖₁=4.064130e-02
  λ=6.625e-02 | Epoch  90 | lr=6.2500e-05 | Recon MSE=2.628777e+01 | ‖ω‖₁=1.100662e-02
  λ=6.625e-02 | Epoch 100 | lr=3.1250e-05 | Recon MSE=2.695385e+01 | ‖ω‖₁=0.000000e+00
  → at λ=6.625e-02:  r(λ)=0,  rel_err=9.779372e-01
All skip-weights have zeroed out. Stopping path.

Found knees using DFDT method: [13 16 19 20 21]
[Dense2Sparse] Picked λ=3.195e-02,  r=20, err=5.323677e-01

→ Final training on full data with λ = 3.195e-02 ...
  λ=3.195e-02 | Epoch   1 | lr=1.0000e-03 | Recon MSE=3.545772e+00 | ‖ω‖₁=8.566693e+01
  λ=3.195e-02 | Epoch  10 | lr=1.0000e-03 | Recon MSE=2.492764e+01 | ‖ω‖₁=2.975158e+00
  λ=3.195e-02 | Epoch  20 | lr=5.0000e-04 | Recon MSE=1.061334e+01 | ‖ω‖₁=2.141857e+00
  λ=3.195e-02 | Epoch  30 | lr=5.0000e-04 | Recon MSE=8.387416e+00 | ‖ω‖₁=1.396782e+00
  λ=3.195e-02 | Epoch  40 | lr=2.5000e-04 | Recon MSE=7.343520e+00 | ‖ω‖₁=8.176536e-01
  λ=3.195e-02 | Epoch  50 | lr=2.5000e-04 | Recon MSE=7.183432e+00 | ‖ω‖₁=6.053968e-01
  λ=3.195e-02 | Epoch  60 | lr=1.2500e-04 | Recon MSE=6.636779e+00 | ‖ω‖₁=5.729792e-01
  λ=3.195e-02 | Epoch  70 | lr=1.2500e-04 | Recon MSE=6.512705e+00 | ‖ω‖₁=5.265076e-01
  λ=3.195e-02 | Epoch  80 | lr=6.2500e-05 | Recon MSE=6.370538e+00 | ‖ω‖₁=4.910539e-01
  λ=3.195e-02 | Epoch  90 | lr=6.2500e-05 | Recon MSE=6.967264e+00 | ‖ω‖₁=4.345350e-01
  λ=3.195e-02 | Epoch 100 | lr=3.1250e-05 | Recon MSE=7.459663e+00 | ‖ω‖₁=3.895070e-01

Final skip-weights ω: [0.014586681500077248, 0.018226563930511475, 0.016638653352856636, 0.017199620604515076, 0.018313391134142876, 0.017772573977708817, 0.01843426376581192, 0.01874414272606373, 0.017746901139616966, 0.01930919662117958] ...
Selected POD-mode indices (ω_j ≠ 0): [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20] (count = 21 / 100)
Final relative reconstruction of SparseModesNet: ||X - X_hat||_F / ||X||_F = 5.156614e-01
Final MSE per sample of SparseModesNet: = 2.770129e+00
Relative error using only selected  modes: 4.682363e-01
MSE per sample using only selected  modes: 2.515362e+00
2025-06-17 13:33:35,404 - sparsemodesnet.advecting_pulse - INFO - ==================================================
2025-06-17 13:33:35,404 - sparsemodesnet.advecting_pulse - INFO - Experiment completed successfully!
2025-06-17 13:33:35,404 - sparsemodesnet.advecting_pulse - INFO - Selected 21 modes out of 100
2025-06-17 13:33:35,405 - sparsemodesnet.advecting_pulse - INFO - Final lambda: 3.195e-02
